"Order ID","Date","month","Customer ID","Customer Name","Sales Person","Region","Item","Price","Quantity","Revenue"
"0309","4/6/2018","Apr","15","Company O","Michael Fox","New Mexico","Item 5","289","8","2312"
"0310","4/6/2018","Apr","6","Company F","Laura Larsen","California","Item 3","69","0","0"
"0311","4/7/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 5","289","5","1445"
"0312","4/7/2018","Apr","18","Company R","Oscar Knox","Arizona","Item 2","199","0","0"
"0313","4/7/2018","Apr","7","Company G","Kim Fishman","California","Item 2","199","9","1791"
"0314","4/7/2018","Apr","2","Company B","Ben Wallace","Texas","Item 2","199","5","995"
"0315","4/8/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 2","199","9","1791"
"0316","4/8/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 2","199","8","1592"
"0317","4/9/2018","Apr","2","Company B","Anna Weber","Texas","Item 2","199","3","597"
"0318","4/9/2018","Apr","5","Company E","Ben Wallace","Texas","Item 2","199","4","796"
"0319","4/10/2018","Apr","14","Company N","Michael Fox","New Mexico","Item 3","69","3","207"
"0320","4/11/2018","Apr","12","Company L","Anne Lee","New Mexico","Item 3","69","0","0"
"0321","4/12/2018","Apr","9","Company I","Kim Fishman","California","Item 1","399","1","399"
"0322","4/13/2018","Apr","2","Company B","Anna Weber","Texas","Item 5","289","8","2312"
"0323","4/13/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 5","289","3","867"
"0324","4/14/2018","Apr","17","Company Q","Andrew James","Arizona","Item 4","159","4","636"
"0325","4/14/2018","Apr","14","Company N","Anne Lee","New Mexico","Item 1","399","3","1197"
"0326","4/14/2018","Apr","7","Company G","Kim Fishman","California","Item 3","69","2","138"
"0327","4/14/2018","Apr","9","Company I","Laura Larsen","California","Item 2","199","9","1791"
"0328","4/14/2018","Apr","8","Company H","Kim Fishman","California","Item 2","199","2","398"
"0329","4/14/2018","Apr","14","Company N","Michael Fox","New Mexico","Item 5","289","4","1156"
"0330","4/14/2018","Apr","7","Company G","Laura Larsen","California","Item 1","399","8","3192"
"0331","4/14/2018","Apr","10","Company J","Laura Larsen","California","Item 1","399","9","3591"
"0332","4/14/2018","Apr","6","Company F","Laura Larsen","California","Item 2","199","8","1592"
"0333","4/14/2018","Apr","18","Company R","Oscar Knox","Arizona","Item 1","399","4","1596"
"0334","4/15/2018","Apr","4","Company D","Ben Wallace","Texas","Item 5","289","6","1734"
"0335","4/15/2018","Apr","2","Company B","Ben Wallace","Texas","Item 3","69","9","621"
"0336","4/16/2018","Apr","4","Company D","Anna Weber","Texas","Item 4","159","9","1431"
"0337","4/17/2018","Apr","11","Company K","Anne Lee","New Mexico","Item 3","69","8","552"
"0338","4/17/2018","Apr","13","Company M","Michael Fox","New Mexico","Item 1","399","8","3192"
"0339","4/18/2018","Apr","8","Company H","Kim Fishman","California","Item 3","69","6","414"
"0340","4/19/2018","Apr","8","Company H","Laura Larsen","California","Item 4","159","6","954"
"0341","4/19/2018","Apr","1","Company A","Anna Weber","Texas","Item 5","289","3","867"
"0342","4/19/2018","Apr","19","Company S","Andrew James","Arizona","Item 3","69","1","69"
"0343","4/19/2018","Apr","5","Company E","Anna Weber","Texas","Item 4","159","0","0"
"0344","4/19/2018","Apr","9","Company I","Kim Fishman","California","Item 2","199","6","1194"
"0345","4/19/2018","Apr","13","Company M","Michael Fox","New Mexico","Item 2","199","2","398"
"0346","4/19/2018","Apr","17","Company Q","Oscar Knox","Arizona","Item 3","69","2","138"
"0347","4/19/2018","Apr","18","Company R","Oscar Knox","Arizona","Item 2","199","0","0"
"0348","4/19/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 5","289","1","289"
"0349","4/19/2018","Apr","13","Company M","Anne Lee","New Mexico","Item 4","159","5","795"
"0350","4/19/2018","Apr","3","Company C","Anna Weber","Texas","Item 1","399","1","399"
"0351","4/19/2018","Apr","4","Company D","Ben Wallace","Texas","Item 3","69","6","414"
"0352","4/19/2018","Apr","10","Company J","Laura Larsen","California","Item 4","159","9","1431"
"0353","4/20/2018","Apr","4","Company D","Anna Weber","Texas","Item 1","399","1","399"
"0354","4/20/2018","Apr","5","Company E","Anna Weber","Texas","Item 3","69","1","69"
"0355","4/20/2018","Apr","17","Company Q","Oscar Knox","Arizona","Item 1","399","6","2394"
"0356","4/21/2018","Apr","18","Company R","Andrew James","Arizona","Item 2","199","8","1592"
"0357","4/21/2018","Apr","3","Company C","Ben Wallace","Texas","Item 1","399","2","798"
"0358","4/22/2018","Apr","2","Company B","Anna Weber","Texas","Item 3","69","2","138"
"0359","4/22/2018","Apr","1","Company A","Ben Wallace","Texas","Item 1","399","5","1995"
"0360","4/22/2018","Apr","19","Company S","Oscar Knox","Arizona","Item 2","199","9","1791"
"0361","4/22/2018","Apr","10","Company J","Kim Fishman","California","Item 3","69","7","483"
"0362","4/22/2018","Apr","5","Company E","Anna Weber","Texas","Item 1","399","2","798"
"0363","4/22/2018","Apr","5","Company E","Ben Wallace","Texas","Item 4","159","5","795"
"0364","4/22/2018","Apr","16","Company P","Andrew James","Arizona","Item 4","159","9","1431"
"0365","4/23/2018","Apr","7","Company G","Kim Fishman","California","Item 5","289","9","2601"
"0366","4/23/2018","Apr","7","Company G","Laura Larsen","California","Item 3","69","0","0"
"0367","4/24/2018","Apr","7","Company G","Kim Fishman","California","Item 5","289","2","578"
"0368","4/24/2018","Apr","8","Company H","Kim Fishman","California","Item 5","289","6","1734"
"0369","4/24/2018","Apr","6","Company F","Laura Larsen","California","Item 4","159","7","1113"
"0370","4/24/2018","Apr","15","Company O","Anne Lee","New Mexico","Item 2","199","4","796"
"0371","4/24/2018","Apr","18","Company R","Andrew James","Arizona","Item 4","159","8","1272"
"0372","4/24/2018","Apr","7","Company G","Kim Fishman","California","Item 5","289","8","2312"
"0373","4/24/2018","Apr","15","Company O","Michael Fox","New Mexico","Item 2","199","6","1194"
"0374","4/25/2018","Apr","5","Company E","Anna Weber","Texas","Item 1","399","3","1197"
"0375","4/25/2018","Apr","15","Company O","Anne Lee","New Mexico","Item 4","159","4","636"
"0376","4/25/2018","Apr","16","Company P","Andrew James","Arizona","Item 3","69","3","207"
"0377","4/25/2018","Apr","12","Company L","Anne Lee","New Mexico","Item 2","199","6","1194"
"0378","4/25/2018","Apr","11","Company K","Michael Fox","New Mexico","Item 1","399","3","1197"
"0379","4/25/2018","Apr","15","Company O","Michael Fox","New Mexico","Item 4","159","0","0"
"0380","4/26/2018","Apr","19","Company S","Andrew James","Arizona","Item 4","159","5","795"
"0381","4/27/2018","Apr","5","Company E","Anna Weber","Texas","Item 3","69","5","345"
"0382","4/28/2018","Apr","7","Company G","Laura Larsen","California","Item 3","69","8","552"
"0383","4/28/2018","Apr","2","Company B","Anna Weber","Texas","Item 4","159","7","1113"
"0384","4/28/2018","Apr","1","Company A","Ben Wallace","Texas","Item 4","159","5","795"
"0385","4/28/2018","Apr","17","Company Q","Andrew James","Arizona","Item 5","289","3","867"
"0386","4/28/2018","Apr","3","Company C","Anna Weber","Texas","Item 1","399","2","798"
"0387","4/28/2018","Apr","9","Company I","Laura Larsen","California","Item 4","159","8","1272"
"0388","4/28/2018","Apr","20","Company T","Andrew James","Arizona","Item 3","69","4","276"
"0389","4/28/2018","Apr","13","Company M","Anne Lee","New Mexico","Item 5","289","3","867"
"0390","4/28/2018","Apr","1","Company A","Ben Wallace","Texas","Item 5","289","4","1156"
"0391","4/28/2018","Apr","10","Company J","Laura Larsen","California","Item 2","199","0","0"
"0392","4/29/2018","Apr","8","Company H","Kim Fishman","California","Item 5","289","0","0"
"0393","4/29/2018","Apr","14","Company N","Anne Lee","New Mexico","Item 3","69","7","483"
"0394","4/30/2018","Apr","18","Company R","Oscar Knox","Arizona","Item 2","199","3","597"
"0395","5/1/2018","May","18","Company R","Oscar Knox","Arizona","Item 3","69","3","207"
"0396","5/2/2018","May","14","Company N","Anne Lee","New Mexico","Item 4","159","5","795"
"0397","5/2/2018","May","19","Company S","Andrew James","Arizona","Item 5","289","1","289"
"0398","5/3/2018","May","18","Company R","Andrew James","Arizona","Item 4","159","0","0"
"0399","5/3/2018","May","5","Company E","Ben Wallace","Texas","Item 1","399","7","2793"
"0400","5/3/2018","May","19","Company S","Oscar Knox","Arizona","Item 5","289","6","1734"
"0401","5/4/2018","May","5","Company E","Anna Weber","Texas","Item 3","69","0","0"
"0402","5/5/2018","May","16","Company P","Andrew James","Arizona","Item 5","289","8","2312"
"0403","5/5/2018","May","12","Company L","Anne Lee","New Mexico","Item 1","399","6","2394"
"0404","5/6/2018","May","5","Company E","Anna Weber","Texas","Item 4","159","9","1431"
"0405","5/6/2018","May","1","Company A","Anna Weber","Texas","Item 4","159","5","795"
"0406","5/6/2018","May","6","Company F","Laura Larsen","California","Item 4","159","8","1272"
"0407","5/6/2018","May","16","Company P","Andrew James","Arizona","Item 3","69","7","483"
"0408","5/6/2018","May","4","Company D","Ben Wallace","Texas","Item 5","289","6","1734"
"0409","5/6/2018","May","16","Company P","Oscar Knox","Arizona","Item 2","199","3","597"
"0410","5/6/2018","May","16","Company P","Andrew James","Arizona","Item 4","159","4","636"
"0411","5/6/2018","May","8","Company H","Laura Larsen","California","Item 4","159","4","636"
"0412","5/6/2018","May","13","Company M","Michael Fox","New Mexico","Item 3","69","7","483"
"0413","5/6/2018","May","3","Company C","Ben Wallace","Texas","Item 2","199","1","199"
"0414","5/7/2018","May","19","Company S","Oscar Knox","Arizona","Item 3","69","6","414"
"0415","5/8/2018","May","17","Company Q","Andrew James","Arizona","Item 4","159","7","1113"
"0416","5/8/2018","May","13","Company M","Michael Fox","New Mexico","Item 2","199","1","199"
"0417","5/9/2018","May","2","Company B","Anna Weber","Texas","Item 1","399","1","399"
"0418","5/10/2018","May","6","Company F","Laura Larsen","California","Item 4","159","9","1431"
"0419","5/10/2018","May","14","Company N","Michael Fox","New Mexico","Item 2","199","3","597"
"0420","5/11/2018","May","18","Company R","Andrew James","Arizona","Item 4","159","9","1431"
"0421","5/11/2018","May","6","Company F","Laura Larsen","California","Item 4","159","4","636"
"0422","5/12/2018","May","4","Company D","Ben Wallace","Texas","Item 4","159","9","1431"
"0423","5/12/2018","May","5","Company E","Ben Wallace","Texas","Item 3","69","4","276"
"0424","5/12/2018","May","1","Company A","Ben Wallace","Texas","Item 3","69","8","552"
"0425","5/12/2018","May","1","Company A","Ben Wallace","Texas","Item 5","289","7","2023"
"0426","5/12/2018","May","17","Company Q","Andrew James","Arizona","Item 2","199","8","1592"
"0427","5/13/2018","May","5","Company E","Anna Weber","Texas","Item 2","199","6","1194"
"0428","5/13/2018","May","13","Company M","Anne Lee","New Mexico","Item 3","69","3","207"
"0429","5/14/2018","May","18","Company R","Andrew James","Arizona","Item 3","69","9","621"
"0430","5/15/2018","May","16","Company P","Andrew James","Arizona","Item 5","289","7","2023"
"0431","5/15/2018","May","4","Company D","Ben Wallace","Texas","Item 5","289","6","1734"
"0432","5/15/2018","May","2","Company B","Anna Weber","Texas","Item 1","399","3","1197"
"0433","5/15/2018","May","3","Company C","Anna Weber","Texas","Item 5","289","0","0"
"0434","5/15/2018","May","9","Company I","Kim Fishman","California","Item 5","289","5","1445"
"0435","5/15/2018","May","8","Company H","Laura Larsen","California","Item 5","289","5","1445"
"0436","5/15/2018","May","17","Company Q","Andrew James","Arizona","Item 2","199","0","0"
"0437","5/15/2018","May","2","Company B","Ben Wallace","Texas","Item 3","69","7","483"
"0438","5/15/2018","May","2","Company B","Ben Wallace","Texas","Item 3","69","6","414"
"0439","5/15/2018","May","16","Company P","Andrew James","Arizona","Item 4","159","1","159"
"0440","5/15/2018","May","19","Company S","Andrew James","Arizona","Item 3","69","8","552"
"0441","5/15/2018","May","18","Company R","Andrew James","Arizona","Item 2","199","6","1194"
"0442","5/15/2018","May","1","Company A","Anna Weber","Texas","Item 1","399","1","399"
"0443","5/15/2018","May","14","Company N","Michael Fox","New Mexico","Item 3","69","6","414"
"0444","5/16/2018","May","17","Company Q","Andrew James","Arizona","Item 3","69","7","483"
"0445","5/16/2018","May","9","Company I","Laura Larsen","California","Item 2","199","2","398"
"0446","5/16/2018","May","18","Company R","Andrew James","Arizona","Item 3","69","7","483"
"0447","5/16/2018","May","16","Company P","Andrew James","Arizona","Item 1","399","5","1995"
"0448","5/16/2018","May","10","Company J","Kim Fishman","California","Item 4","159","1","159"
"0449","5/16/2018","May","10","Company J","Kim Fishman","California","Item 5","289","6","1734"
"0450","5/16/2018","May","5","Company E","Ben Wallace","Texas","Item 5","289","8","2312"
"0451","5/16/2018","May","10","Company J","Kim Fishman","California","Item 3","69","7","483"
"0452","5/16/2018","May","7","Company G","Laura Larsen","California","Item 3","69","3","207"
"0453","5/16/2018","May","6","Company F","Laura Larsen","California","Item 1","399","3","1197"
"0454","5/16/2018","May","13","Company M","Michael Fox","New Mexico","Item 4","159","8","1272"
"0455","5/17/2018","May","14","Company N","Anne Lee","New Mexico","Item 3","69","9","621"
"0456","5/17/2018","May","3","Company C","Anna Weber","Texas","Item 1","399","7","2793"
"0457","5/17/2018","May","3","Company C","Anna Weber","Texas","Item 4","159","9","1431"
"0458","5/17/2018","May","12","Company L","Anne Lee","New Mexico","Item 2","199","3","597"
"0459","5/17/2018","May","5","Company E","Ben Wallace","Texas","Item 4","159","1","159"
"0460","5/18/2018","May","11","Company K","Anne Lee","New Mexico","Item 4","159","4","636"
"0461","5/18/2018","May","7","Company G","Laura Larsen","California","Item 1","399","0","0"
"0462","5/18/2018","May","1","Company A","Anna Weber","Texas","Item 1","399","3","1197"
"0463","5/19/2018","May","10","Company J","Kim Fishman","California","Item 1","399","9","3591"
"0464","5/19/2018","May","4","Company D","Ben Wallace","Texas","Item 5","289","2","578"
"0465","5/19/2018","May","11","Company K","Anne Lee","New Mexico","Item 4","159","9","1431"
"0466","5/19/2018","May","2","Company B","Anna Weber","Texas","Item 4","159","3","477"
"0467","5/19/2018","May","4","Company D","Anna Weber","Texas","Item 2","199","0","0"
"0468","5/19/2018","May","18","Company R","Andrew James","Arizona","Item 4","159","9","1431"
"0469","5/20/2018","May","2","Company B","Anna Weber","Texas","Item 5","289","1","289"
"0470","5/20/2018","May","14","Company N","Michael Fox","New Mexico","Item 1","399","9","3591"
"0471","5/21/2018","May","5","Company E","Ben Wallace","Texas","Item 5","289","4","1156"
"0472","5/22/2018","May","5","Company E","Anna Weber","Texas","Item 1","399","3","1197"
"0473","5/23/2018","May","13","Company M","Michael Fox","New Mexico","Item 5","289","8","2312"
"0474","5/23/2018","May","18","Company R","Andrew James","Arizona","Item 1","399","3","1197"
"0475","5/23/2018","May","13","Company M","Michael Fox","New Mexico","Item 2","199","2","398"
"0476","5/23/2018","May","8","Company H","Kim Fishman","California","Item 4","159","3","477"
"0477","5/23/2018","May","7","Company G","Kim Fishman","California","Item 5","289","5","1445"
"0478","5/23/2018","May","6","Company F","Kim Fishman","California","Item 4","159","3","477"
"0479","5/23/2018","May","7","Company G","Kim Fishman","California","Item 4","159","2","318"
"0480","5/23/2018","May","18","Company R","Oscar Knox","Arizona","Item 3","69","9","621"
"0481","5/24/2018","May","17","Company Q","Oscar Knox","Arizona","Item 5","289","3","867"
"0482","5/24/2018","May","11","Company K","Michael Fox","New Mexico","Item 3","69","6","414"
"0483","5/24/2018","May","16","Company P","Oscar Knox","Arizona","Item 3","69","6","414"
"0484","5/24/2018","May","4","Company D","Ben Wallace","Texas","Item 2","199","4","796"
"0485","5/25/2018","May","16","Company P","Oscar Knox","Arizona","Item 2","199","7","1393"
"0486","5/25/2018","May","8","Company H","Kim Fishman","California","Item 4","159","4","636"
"0487","5/25/2018","May","4","Company D","Ben Wallace","Texas","Item 5","289","4","1156"
"0488","5/25/2018","May","20","Company T","Oscar Knox","Arizona","Item 4","159","2","318"
"0489","5/25/2018","May","13","Company M","Michael Fox","New Mexico","Item 4","159","7","1113"
"0490","5/25/2018","May","13","Company M","Michael Fox","New Mexico","Item 4","159","4","636"
"0491","5/25/2018","May","17","Company Q","Andrew James","Arizona","Item 3","69","3","207"
"0492","5/25/2018","May","3","Company C","Anna Weber","Texas","Item 5","289","6","1734"
"0493","5/26/2018","May","9","Company I","Laura Larsen","California","Item 1","399","2","798"
"0494","5/26/2018","May","16","Company P","Andrew James","Arizona","Item 4","159","9","1431"
